District,Size m2,Rooms number,Price,Rent,URL
 Ursus,74.0,3,3300.0,1.0,https://www.olx.pl/d/oferta/wynajme-3-pokojowe-mieszkania-ul-ryzowa-43c-74-m2-3-pietro-CID3-IDLAI03.html#1b4eb01e1c;promoted
 Ochota,47.0,3,2399.0,1.0,https://www.olx.pl/d/oferta/ladne-3-pok-47-m2-po-remoncie-na-ochocie-od-zaraz-CID3-IDKTBqB.html#1b4eb01e1c
 Praga-Południe,38.0,2,1600.0,470.0,https://www.olx.pl/d/oferta/saska-38m-dwa-pokoje-bezposrednio-CID3-IDLUGr3.html#1b4eb01e1c
 Wawer,44.0,2,1550.0,300.0,https://www.olx.pl/d/oferta/mieszkanie-z-ogrodkiem-w-aninie-44m2-CID3-IDLj4G8.html#1b4eb01e1c;promoted
 Wawer,55.0,2,2300.0,350.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-z-ogrodkiem-CID3-IDLRhY0.html#1b4eb01e1c;promoted
 Mokotów,40.0,2,2400.0,600.0,https://www.olx.pl/d/oferta/mieszkanie-40-m2-wyscigi-konne-mokotow-CID3-IDLUG57.html#1b4eb01e1c
 Ochota,40.0,2,2800.0,450.0,https://www.olx.pl/d/oferta/2-pokojowe-z-balkonem-i-garazem-w-apartamentowcu-przy-arkadii-CID3-IDLHlhA.html#1b4eb01e1c;promoted
 Mokotów,29.0,2,2200.0,1.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-ul-cybernetyki-bezposrednio-CID3-IDLUFCF.html#1b4eb01e1c;promoted
 Bemowo,64.0,2,2800.0,640.0,https://www.olx.pl/d/oferta/luksusowe-mieszkanie-2-pokoje-64-m2-bezposrednio-CID3-IDKdVIF.html#1b4eb01e1c;promoted
 Wawer,45.0,2,2000.0,160.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-warszawa-anin-CID3-IDLUFxf.html#1b4eb01e1c
 Praga-Południe,55.0,2,2500.0,600.0,https://www.olx.pl/d/oferta/sloneczne-mieszkanie-kolo-goclawskiego-balatonu-CID3-IDLUFrI.html#1b4eb01e1c
 Bielany,34.0,1,1300.0,350.0,https://www.olx.pl/d/oferta/kawalerka-34m-metro-stare-bielany-CID3-IDLzKYH.html#1b4eb01e1c;promoted
 Żoliborz,40.0,2,2800.0,0.01,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-zoliborz-artystyczny-CID3-IDLtkuE.html#1b4eb01e1c
 Ochota,47.0,2,2250.0,1.0,https://www.olx.pl/d/oferta/st-ochota-ul-chotomowska-47-m-kw-2-pokoje-czesciowo-umeblowane-CID3-IDLADmx.html#1b4eb01e1c
 Ochota,43.7,2,1600.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-blisko-sgh-al-niepodleglosci-metro-pole-mokotowskie-CID3-IDLokuU.html#1b4eb01e1c
 Targówek,18.0,1,1300.0,300.0,https://www.olx.pl/d/oferta/mini-kawalerka-blisko-m2-CID3-IDLUDFt.html#1b4eb01e1c
 Bemowo,28.3,1,1550.0,200.0,https://www.olx.pl/d/oferta/kawalerka-na-wynajem-bezposrednio-CID3-IDK5kSi.html#1b4eb01e1c
 Wola,33.0,1,2000.0,400.0,https://www.olx.pl/d/oferta/super-kawalerka-ul-jana-kazimierza-wola-balkon-miejsce-parkingowe-33m-CID3-IDLDrBL.html#ff23ca5e79;promoted
 Targówek,45.27,2,2000.0,500.0,https://www.olx.pl/d/oferta/wynajme-atrakcyjne-mieszkanie-na-targowku-w-warszawie-CID3-IDJ80dL.html#ff23ca5e79;promoted
 Ochota,55.0,3,2800.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-zwirki-i-wigury-ochota-CID3-IDLPv7h.html#ff23ca5e79;promoted
 Śródmieście,47.7,3,2300.0,250.0,https://www.olx.pl/d/oferta/przytulne-2-pokoje-mieszkanie-w-centrum-warszawy-przy-ul-anielewicza-CID3-IDLDW8p.html#ff23ca5e79;promoted
 Ursus,60.0,3,3500.0,100.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-dla-pracownikow-wawa-ursus-CID3-IDLtm5G.html#ff23ca5e79;promoted
 Mokotów,36.0,1,1800.0,400.0,https://www.olx.pl/d/oferta/mokotow-kawalerka-36m2-1800-zl-wyremontowana-raclawicka-rog-woloskiej-CID3-IDLtEwF.html#ff23ca5e79;promoted
 Ochota,16.0,1,1600.0,1.0,https://www.olx.pl/d/oferta/kawalerka-na-starej-ochocie-ul-barska-CID3-IDLUBXo.html#ff23ca5e79
 Targówek,12.0,1,1550.0,200.0,https://www.olx.pl/d/oferta/urocze-studio-w-sercu-targowka-w-duzym-tarasem-CID3-IDLEcED.html#ff23ca5e79;promoted
 Praga-Północ,45.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-warszawa-nowa-praga-ul-wilenska-18-CID3-IDL9qzp.html#ff23ca5e79;promoted
 Białołęka,35.0,2,1400.0,400.0,https://www.olx.pl/d/oferta/wynajem-mieszkania-CID3-IDKmtNd.html#ff23ca5e79;promoted
 Mokotów,72.0,2,3500.0,580.0,https://www.olx.pl/d/oferta/dwupoziomowy-loft-woronicza-qbik-CID3-IDKTWkl.html#ff23ca5e79
 Ursynów,12.0,2,1000.0,1.0,https://www.olx.pl/d/oferta/pokoj-jerzego-zaruby-metro-kabaty-CID3-IDLUASO.html#ff23ca5e79
 Praga-Południe,34.0,1,2300.0,1.0,https://www.olx.pl/d/oferta/kawalerka-przy-szaserow-CID3-IDJ5YJI.html#ff23ca5e79
 Żoliborz,54.0,2,3200.0,10.0,https://www.olx.pl/d/oferta/zoliborz-54-m-wynajem-CID3-IDLUAyc.html#ff23ca5e79
 Żoliborz,43.0,2,2500.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-na-zoliborzu-CID3-IDLziPL.html#ff23ca5e79
 Bielany,38.5,2,1850.0,350.0,https://www.olx.pl/d/oferta/studio-2-pokoje-bielany-CID3-IDLUAru.html#ff23ca5e79
 Praga-Południe,26.0,1,1600.0,300.0,https://www.olx.pl/d/oferta/kawalerka-w-okolicy-ronda-wiatraczna-przeworska-CID3-IDLRbaI.html#ff23ca5e79;promoted
 Praga-Północ,53.0,2,2000.0,600.0,https://www.olx.pl/d/oferta/atrakcyjne-dwa-pokoje-blisko-zieleni-ul-sw-wincentego-CID3-IDLUAnL.html#ff23ca5e79
 Praga-Południe,41.0,2,2200.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-meissnera-goclaw-CID3-IDL1l6A.html#ff23ca5e79
 Białołęka,70.0,3,2100.0,700.0,https://www.olx.pl/d/oferta/mieszkanie-3-pok-mehoffera-bezposrednio-CID3-IDKT6xx.html#ff23ca5e79
 Ochota,43.0,2,2400.0,2400.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-43m-kw-ochota-grojecka-59-63-CID3-IDLUA09.html#ff23ca5e79
 Śródmieście,70.0,3,3500.0,1.0,https://www.olx.pl/d/oferta/klimatyczne-3-pokoje-przy-placu-konstytucji-ul-piekna-CID3-IDLUzZo.html#ff23ca5e79
 Praga-Północ,50.41,2,3300.0,200.0,https://www.olx.pl/d/oferta/ekskluzywny-apartament-200m-od-stacji-metro-szwedzka-CID3-IDLE8Yg.html#ff23ca5e79;promoted
 Mokotów,14.0,4,800.0,70.0,https://www.olx.pl/d/oferta/do-wynajecia-pokoj-na-dolnym-mokotowie-CID3-IDLUzhQ.html#ff23ca5e79
 Żoliborz,35.0,2,2000.0,1.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-35m2-zoliborz-CID3-IDLUyPn.html#ff23ca5e79
 Ursynów,34.0,2,1900.0,660.0,https://www.olx.pl/d/oferta/2-pokojowy-apartament-z-garazem-metro-natolin-CID3-IDLR8VO.html#ff23ca5e79;promoted
 Mokotów,36.0,2,2800.0,370.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-36m-pulawska-111-po-generalnym-remoncie-CID3-IDLUyFh.html#ff23ca5e79
 Mokotów,33.0,1,1900.0,1.0,https://www.olx.pl/d/oferta/wynajme-kawalerke-przy-parku-dolinka-sluzewiecka-CID3-IDLUxWE.html#ff23ca5e79
 Ursynów,90.0,3,4500.0,1.0,https://www.olx.pl/d/oferta/wysmakowane-trzy-pokoje-garaz-i-komorka-w-cenie-ul-dereniowa-CID3-IDLUxA8.html#ff23ca5e79
 Żoliborz,36.0,2,2000.0,1.0,https://www.olx.pl/d/oferta/bezposrednio-blisko-pl-wilsona-CID3-IDLCNz4.html#ff23ca5e79
 Wola,20.0,1,1500.0,1.0,https://www.olx.pl/d/oferta/kawalerka-na-woli-20-m-doskonala-komunikacja-CID3-IDLvaN8.html#ff23ca5e79
 Praga-Południe,60.0,2,2900.0,1.0,https://www.olx.pl/d/oferta/przestronne-mieszkanie-z-kameralnym-ogrodkiem-CID3-IDLUvXS.html#ff23ca5e79;promoted
 Białołęka,60.0,3,3500.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDLUvQa.html#ff23ca5e79
 Żoliborz,70.0,4,2900.0,1.0,https://www.olx.pl/d/oferta/4-pokoje-70-m2-dla-studentek-bielany-CID3-IDLmNBO.html#ff23ca5e79
 Wola,42.0,2,2400.0,300.0,https://www.olx.pl/d/oferta/2-niezalezne-pokoje-widna-kuchnia-nowy-blok-jana-kazimierza-48-CID3-IDLUvqf.html#ff23ca5e79
 Mokotów,58.0,2,2500.0,850.0,https://www.olx.pl/d/oferta/przestronne-wysokie-mieszkanie-mokotow-przy-lazienkach-58m2-CID3-IDLO1mJ.html#ff23ca5e79;promoted
 Białołęka,61.8,3,2500.0,1.0,https://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-na-bliskim-tarchominie-CID3-IDLUwKm.html#ff23ca5e79
 Bemowo,30.0,2,1600.0,100.0,https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-warszawa-jelonki-CID3-IDLUwe7.html#ff23ca5e79
 Praga-Północ,27.0,1,2000.0,200.0,https://www.olx.pl/d/oferta/klimatyczna-kawalerka-szuka-nowego-lokatora-CID3-IDLUuZd.html#ff23ca5e79
 Mokotów,32.0,1,1700.0,50.0,https://www.olx.pl/d/oferta/kawalerka-32m-mokotow-CID3-IDKTqfQ.html#07ae91178c;promoted
 Mokotów,36.0,2,2900.0,350.0,https://www.olx.pl/d/oferta/nowe-2-pokojowe-mieszkanie-z-oddzielna-kuchnia-mokotow-ul-smyczkowa-CID3-IDLsqHE.html#07ae91178c;promoted
 Mokotów,39.0,2,2200.0,375.0,https://www.olx.pl/d/oferta/nietypowe-mieszkanie-w-stylu-artdeco-CID3-IDLUL7g.html#07ae91178c;promoted
 Ursynów,63.0,3,2500.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-od-zaraz-ursynow-natolin-64m2-CID3-IDIMXor.html#07ae91178c;promoted
 Wola,40.0,2,2200.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-warszawa-wola-rezerwacja-CID3-IDKYuLy.html#07ae91178c;promoted
 Bielany,42.0,2,2600.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-dwupokojowe-na-bielanach-CID3-IDLnxXM.html#07ae91178c
 Białołęka,35.0,1,1500.0,1600.0,https://www.olx.pl/d/oferta/kawalerka-na-ksiazkowej-bialoleka-CID3-IDL8hRc.html#07ae91178c
 Praga-Południe,34.0,2,2300.0,300.0,https://www.olx.pl/d/oferta/piekne-dwupokojowe-mieszkanie-34-m2-duzy-balkon-klimatyzacja-garaz-CID3-IDLUuvn.html#07ae91178c
 Białołęka,56.0,3,2400.0,600.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-na-glebockiej-CID3-IDKEwA3.html#07ae91178c;promoted
 Ursynów,50.0,2,2000.0,450.0,https://www.olx.pl/d/oferta/bezposrednio-mieszkanie-przy-al-ken-56-2-pokoje-warszawa-ursynow-CID3-IDKZrwr.html#07ae91178c;promoted
 Żoliborz,57.0,3,2300.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-trzypokojowe-na-zoliborzu-plac-wilsona-CID3-IDLUtFd.html#07ae91178c
 Praga-Południe,65.0,2,2500.0,1.0,https://www.olx.pl/d/oferta/plac-szembeka-2-pokojowe-o-pow-65m-garaz-CID3-IDLRqYd.html#07ae91178c
 Ursynów,52.0,2,2150.0,150.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-dwupokojowe-na-kabatach-CID3-IDLlAr0.html#07ae91178c
 Ochota,49.0,3,2500.0,400.0,https://www.olx.pl/d/oferta/2-bed-apartment-mieszkanie-3-pokojowe-anielewicza-centrum-CID3-IDLsKu9.html#07ae91178c
 Śródmieście,34.0,1,2200.0,1.0,https://www.olx.pl/d/oferta/stare-miasto-ul-mostowa-przepiekne-studio-do-wynajecia-CID3-IDLJjQf.html#07ae91178c
 Targówek,54.0,2,2100.0,340.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-miejsce-parkingowe-targowek-CID3-IDKNi9C.html#07ae91178c
 Śródmieście,38.0,2,2200.0,100.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-na-muranowie-w-warszawie-CID3-IDLxhHL.html#07ae91178c
 Ochota,36.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/ladne-mieszkanie-na-szczesliwicach-z-balkonem-0-prowizji-CID3-IDLUsBv.html#07ae91178c
 Praga-Południe,35.5,2,1800.0,600.0,https://www.olx.pl/d/oferta/wynajem-mieszkania-wspolna-droga-od-grudnia-CID3-IDLtaTw.html#07ae91178c
 Białołęka,25.0,1,1699.0,100.0,https://www.olx.pl/d/oferta/sliczna-kawalerka-na-tarchominie-CID3-IDLUsdz.html#07ae91178c
 Targówek,37.0,2,2000.0,1.0,https://www.olx.pl/d/oferta/dwa-pokoje-na-brodnie-przy-suwalskiej-w-warszawie-CID3-IDLUrX0.html#07ae91178c
 Praga-Południe,41.0,2,2100.0,400.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-przy-ch-promenada-CID3-IDKFOop.html#07ae91178c
 Bemowo,57.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-2-pok-warszawa-bemowo-wroclawska-CID3-IDLUrMZ.html#07ae91178c
 Targówek,26.0,1,1200.0,400.0,https://www.olx.pl/d/oferta/kawalerka-26-m2-do-wynajecia-brodno-ul-bolivara-CID3-IDLUrLT.html#07ae91178c
 Praga-Południe,27.0,1,1850.0,1.0,https://www.olx.pl/d/oferta/do-wynajecia-piekne-mieszkanie-pachnace-nowoscia-na-goclawiu-CID3-IDLUrD2.html#07ae91178c
 Ochota,27.0,1,1850.0,1.0,https://www.olx.pl/d/oferta/ochota-rakowiec-kawalerka-27m-wum-600m-wolne-od-stycznia-CID3-IDIRpjy.html#07ae91178c
 Włochy,20.0,1,1300.0,1300.0,https://www.olx.pl/d/oferta/wynajme-pokoj-mieszkalny-20-m-z-szybkim-internetem-i-telewizorem-CID3-IDLUrtv.html#07ae91178c
 Bielany,64.0,3,3300.0,200.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-warszawa-bielany-3-pokoje-CID3-IDIj9D8.html#07ae91178c
 Bemowo,50.0,2,2200.0,1.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-do-wynajmu-na-bemowie-CID3-IDKHoUo.html#07ae91178c
 Ochota,20.0,1,1300.0,318.0,https://www.olx.pl/d/oferta/kawalerka-na-ochocie-blisko-wum-dobry-dojazd-do-centrum-i-na-mordor-CID3-IDLTBUC.html#07ae91178c
 Praga-Południe,50.0,2,2750.0,600.0,https://www.olx.pl/d/oferta/2-pok-50m2-ostrobramska-aura-2020r-super-garaz-bez-prowizji-CID3-IDLUr5a.html#07ae91178c
 Wola,33.0,1,1650.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-dla-dwoch-osob-lub-jednej-na-woli-ul-obozowa-przytulne-CID3-IDLMci3.html#07ae91178c
 Bemowo,48.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDLUqMw.html#07ae91178c
 Targówek,16.0,1,1100.0,350.0,https://www.olx.pl/d/oferta/warszawa-targowek-ksiecia-ziemowita-tani-wynajem-kawalerka-wysoki-stan-CID3-IDKchCv.html#07ae91178c;promoted
 Białołęka,70.0,3,2900.0,1.0,https://www.olx.pl/d/oferta/3-pokoje-70-m2-port-zeran-bialoleka-CID3-IDLjRB8.html#07ae91178c;promoted
 Mokotów,45.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/wynajecia-2-pokojowe-mieszkanie-mokotow-CID3-IDLUpzO.html#07ae91178c
 Śródmieście,49.0,2,2500.0,1.0,https://www.olx.pl/d/oferta/2-pokoje-w-klimatycznej-kamienicy-przy-politechnice-na-noakowskiego-CID3-IDIuGPz.html#07ae91178c
 Wola,49.0,2,2600.0,600.0,https://www.olx.pl/d/oferta/wynajme-2-pokoje-z-garazem-podziemnym-wola-wysoki-standard-CID3-IDFgdC2.html#07ae91178c
 Praga-Południe,50.0,2,1800.0,1.0,https://www.olx.pl/d/oferta/2-pokoje-50-m2-rondo-wiatraczna-grochow-praga-poludnie-warszawa-CID3-IDGeK1j.html#07ae91178c
 Bielany,28.0,1,2200.0,1.0,https://www.olx.pl/d/oferta/kawalerka-na-wynajem-wlochy-CID3-IDLRYk9.html#5a80808650;promoted
 Wola,58.4,2,3330.0,470.0,https://www.olx.pl/d/oferta/mieszkanie-na-browarach-warszawskich-bezposrednio-CID3-IDLRN2I.html#5a80808650;promoted
 Śródmieście,42.0,2,2600.0,1.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-na-pl-konstytucji-m-parkingowe-CID3-IDHNEYW.html#5a80808650;promoted
 Wola,42.0,2,2400.0,1.0,https://www.olx.pl/d/oferta/2-pokoje-metro-ksiecia-janusza-CID3-IDLKpTK.html#5a80808650;promoted
 Ursynów,56.0,2,2100.0,717.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-idealne-dla-singla-lub-pary-przy-metrze-kabaty-CID3-IDLKfZA.html#5a80808650;promoted
 Wola,55.0,2,2900.0,1.0,https://www.olx.pl/d/oferta/wola-banderii-55m2-2-pokoje-nowoczesne-z-garazem-umeblowane-taras-CID3-IDLo4dM.html#5a80808650;promoted
 Mokotów,56.0,2,2100.0,1.0,https://www.olx.pl/d/oferta/okazja-mokotow-limanowskiego-2-oddzielne-pokoje-meble-garaz-CID3-IDLEJWh.html#5a80808650
 Wola,48.0,3,2500.0,510.0,https://www.olx.pl/d/oferta/mieszkanie-warszawa-ul-walicow-CID3-IDLqw7V.html#5a80808650;promoted
 Praga-Południe,1.0,3,1000.0,1000.0,https://www.olx.pl/d/oferta/wynajme-bezposrednio-pokoj-na-goclawiu-CID3-IDLnX2H.html#5a80808650
 Białołęka,46.0,2,1800.0,200.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-CID3-IDHUS6w.html#5a80808650
 Mokotów,30.0,2,2200.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-po-generalnym-remoncie-400m-od-metra-raclawicka-CID3-IDLAtw6.html#5a80808650
 Ochota,24.0,1,1300.0,1.0,https://www.olx.pl/d/oferta/1-pok-24m-ochota-ul-zwirki-i-wigury-balkon-CID3-IDLUnD8.html#5a80808650
 Mokotów,87.0,3,4400.0,1.0,https://www.olx.pl/d/oferta/mokotow-sluzew-3-pokoje-melody-park-widok-na-dolinke-od-zaraz-CID3-IDLUnv9.html#5a80808650
 Wola,46.0,2,1600.0,540.0,https://www.olx.pl/d/oferta/warszawa-2-pokoje-metro-daszynskiego-plocka-CID3-IDLRmyw.html#5a80808650
 Białołęka,54.0,2,2200.0,400.0,https://www.olx.pl/d/oferta/nowe-mieszkanie-2-pokoje-ul-odkryta-6-garaz-i-komorka-w-cenie-CID3-IDLhTLI.html#5a80808650
 Wola,41.3,1,2600.0,500.0,https://www.olx.pl/d/oferta/kawalerka-z-klimatyzacja-ul-skierniewicka-34a-metro-plocka-CID3-IDGtXLC.html#5a80808650
 Wola,36.4,2,1850.0,302.65,https://www.olx.pl/d/oferta/2-pokojowe-36m2-ciolka-28-wola-metro-ksiecia-janusza-10-min-CID3-IDLUmqT.html#5a80808650
 Praga-Południe,46.0,2,2600.0,1.0,https://www.olx.pl/d/oferta/2-pokoje-w-budynku-galerii-grochow-46-mkw-CID3-IDLF1sO.html#5a80808650
 Praga-Południe,32.0,2,1600.0,600.0,https://www.olx.pl/d/oferta/mieszkanie-32m2-grochow-CID3-IDKU8Ky.html#5a80808650;promoted
 Wola,42.0,2,2000.0,450.0,https://www.olx.pl/d/oferta/swiezo-wyremontowane-dwupokojowe-mieszkanie-w-centrum-warszawy-CID3-IDLNQgO.html#5a80808650
 Mokotów,50.0,2,2800.0,1.0,https://www.olx.pl/d/oferta/wynajme-piekne-2-pokojowe-mieszkanie-na-os-cybernetyki-17-CID3-IDLUmf1.html#5a80808650;promoted
 Białołęka,54.0,2,2200.0,650.0,https://www.olx.pl/d/oferta/na-wynajem-mieszkanie-geodezyjna-lewandow-lesny-54-m-CID3-IDtYaXJ.html#5a80808650
 Białołęka,39.0,2,1400.0,415.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-2-pokoje-39m2-bialoleka-ul-strumykowa-CID3-IDL87zQ.html#5a80808650
 Ursynów,46.0,2,2350.0,1.0,https://www.olx.pl/d/oferta/2-pokojowe-46-m2-hawajska-galeria-ken-metro-imielin-bezposrednio-CID3-IDLvQSY.html#5a80808650;promoted
 Śródmieście,23.0,1,1800.0,1.0,https://www.olx.pl/d/oferta/klimatyczna-kawalerka-z-balkonem-metro-onz-i-daszynskiego-ul-ogrodowa-CID3-IDLQT5B.html#5a80808650;promoted
 Praga-Północ,50.0,2,2700.0,1.0,https://www.olx.pl/d/oferta/2-pokoje-w-bardzo-wysokim-standardzie-bezposrednio-przy-placu-hallera-CID3-IDLBpOR.html#5a80808650;promoted
 Bemowo,50.0,2,2000.0,620.0,https://www.olx.pl/d/oferta/bemowo-lazurowa-parter-2-pokoje-50m2-CID3-IDL3fht.html#5a80808650;promoted
 Śródmieście,37.0,1,1800.0,1.0,https://www.olx.pl/d/oferta/1pok-37m-ul-marszalkowska-centrum-ciche-metro-centrum-CID3-IDLUkCe.html#5a80808650
 Bemowo,48.0,2,1750.0,650.0,https://www.olx.pl/d/oferta/wynajme-2-pokoje-48m2-na-bemowie-przy-wat-super-lokalizacja-CID3-IDL0HxW.html#5a80808650;promoted
 Praga-Północ,53.0,2,3200.0,1.0,https://www.olx.pl/d/oferta/apartamentowiec-2-pokoje-stara-praga-obok-stacji-metra-CID3-IDLQQyP.html#5a80808650;promoted
 Żoliborz,49.0,2,2599.0,800.0,https://www.olx.pl/d/oferta/jasne-mieszkanie-w-samym-sercu-zielonego-zoliborza-CID3-IDLUj8l.html#5a80808650
 Bemowo,55.0,3,2500.0,550.0,https://www.olx.pl/d/oferta/3-pokoje-wola-ogrodek-CID3-IDLUiTA.html#5a80808650
 Śródmieście,17.0,3,1200.0,1.0,https://www.olx.pl/d/oferta/pokoj-17m2-z-balkonem-powisle-CID3-IDLUiy3.html#5a80808650
 Ursynów,67.0,2,1960.0,940.0,https://www.olx.pl/d/oferta/67-m2-apartament-przy-torach-sluzewieckich-CID3-IDKVskC.html#5a80808650
 Targówek,41.0,2,1900.0,1.0,https://www.olx.pl/d/oferta/do-wynajecia-2-pokojowe-mieszkanie-ul-malborska-CID3-IDLUdlN.html#bd20095740;promoted
 Białołęka,40.0,2,2000.0,500.0,https://www.olx.pl/d/oferta/wynajme-nowe-i-przytulne-mieszkanie-na-swiatowida-16-CID3-IDLRllo.html#bd20095740;promoted
 Białołęka,70.0,3,2900.0,1.0,https://www.olx.pl/d/oferta/3-pokoje-70-m2-port-zeran-bialoleka-CID3-IDLjRB8.html#bd20095740;promoted
 Żoliborz,41.0,2,2100.0,500.0,https://www.olx.pl/d/oferta/wynajme-2-pokoje-plus-oddzielna-kuchnia-na-zoliborzu-CID3-IDLtPDG.html#bd20095740;promoted
 Żoliborz,42.0,2,2800.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-przy-placu-wilsona-CID3-IDLCwYK.html#bd20095740;promoted
 Śródmieście,38.0,2,1800.0,400.0,https://www.olx.pl/d/oferta/ciche-w-centrum-rog-zurawiej-i-kruczej-CID3-IDLUi8h.html#bd20095740
 Praga-Północ,33.0,1,1699.0,400.0,https://www.olx.pl/d/oferta/bezposrednio-33m2-studio-przy-metrze-szwedzka-z-przepieknym-widokiem-CID3-IDLrC0b.html#bd20095740
 Mokotów,50.0,2,2100.0,500.0,https://www.olx.pl/d/oferta/baboszewska-1-mokotow-50m2-2-pokoje-0-prowizji-CID3-IDLuRQy.html#bd20095740
 Śródmieście,45.0,2,6000.0,1.0,https://www.olx.pl/d/oferta/centrum-wynajme-luksusowe-mieszkanie-45m2-srodmiescie-powisle-CID3-IDLA8rI.html#bd20095740;promoted
 Bemowo,47.0,2,1850.0,470.0,https://www.olx.pl/d/oferta/morcnika-3a-bemowo-2-pokoje-garaz-0-prowizji-CID3-IDLCg13.html#bd20095740
 Bielany,47.0,3,1950.0,530.0,https://www.olx.pl/d/oferta/magiera-9-bielany-3-pokoje-tv-metro-0-prowizji-CID3-IDLDCiU.html#bd20095740
 Włochy,43.0,2,2000.0,500.0,https://www.olx.pl/d/oferta/2-pokoje-garaz-w-cenie-43-m2-ul-przerwana-warszawa-CID3-IDFUucO.html#bd20095740;promoted
 Praga-Północ,32.0,1,1649.0,430.0,https://www.olx.pl/d/oferta/namyslowska-2a-praga-polnoc-kawalerka-0-prowizji-CID3-IDLEPld.html#bd20095740
 Ursus,40.0,2,950.0,160.0,https://www.olx.pl/d/oferta/do-wynajecia-pokoj-11m2-CID3-IDLUh3O.html#bd20095740
 Śródmieście,38.0,2,2000.0,500.0,https://www.olx.pl/d/oferta/mieszkanie-ciche-w-centrum-rog-zurawiej-i-kruczej-CID3-IDLBBpQ.html#bd20095740
 Wawer,63.0,3,1800.0,160.0,https://www.olx.pl/d/oferta/rezerwacjaogorkowa-45b-wawer-dwupoziomowe-3-pok-parking-0-prow-CID3-IDL21ct.html#bd20095740
 Mokotów,42.0,2,2200.0,2200.0,https://www.olx.pl/d/oferta/wynajme-miesznie-mokotow-stegny-CID3-IDLUgYS.html#bd20095740;promoted
 Białołęka,44.31,2,2500.0,550.0,https://www.olx.pl/d/oferta/wysoki-standard-bialoleka-tarchomin-CID3-IDLKp3d.html#bd20095740;promoted
 Targówek,46.5,2,2100.0,500.0,https://www.olx.pl/d/oferta/mieszkanie-lub-pokoje-targowek-CID3-IDLfiPD.html#bd20095740
 Mokotów,59.0,3,2100.0,1120.0,https://www.olx.pl/d/oferta/rzymowskiego-33-mokotow-3-pokoje-zwierzeta-ok-0-prowizji-CID3-IDKmrzA.html#bd20095740
 Mokotów,42.0,2,2900.0,1.0,https://www.olx.pl/d/oferta/2-pok-na-wynajem-przy-obrzeznej-CID3-IDLUgPx.html#bd20095740
 Bemowo,56.0,2,1980.0,790.0,https://www.olx.pl/d/oferta/osmanczyka-28-bemowo-2-pokoje-garaz-0-prowizji-CID3-IDLx1aZ.html#bd20095740
 Ursus,54.0,3,2800.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-ursus-czechowice-CID3-IDLEAPA.html#bd20095740
 Ursynów,45.0,1,2000.0,1.0,https://www.olx.pl/d/oferta/kawalerka-45-m2-przy-stacji-metro-kabaty-CID3-IDLBvsX.html#bd20095740
 Praga-Południe,22.0,1,1550.0,310.0,https://www.olx.pl/d/oferta/ostrobramska-118-praga-pld-kawalerka-balkon-klimatyzacja-0-prowizji-CID3-IDLEEcx.html#bd20095740
